BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS                    ,10303,2,0,1608,1905,1,B3,330057
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1608,1899,1,A1,232750
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1608,1910,1,B3,370000
5,ROSEBANK,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1608,1901,1,A1,470000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1610,1925,1,B3,415000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11413,2,0,1610,1955,1,B2,492450
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11413,2,0,1610,1925,1,B2,699000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11413,2,0,1610,1925,1,B2,260000
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS                    ,11435,2,0,1610,1955,1,B2,698500
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS                    ,10310,2,0,1610,2005,1,B2,670000
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10301,1,1,1610,1930,1,S1,325000
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1612,1997,1,B9,660000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1612,1899,1,A1,410000
5,WILLOWBROOK,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1612,1925,1,B2,600000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1614,1920,1,A1,440000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1614,1920,1,A1,500000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1614,1920,1,A1,410000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1614,1920,1,A1,515000
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1614,1980,1,A1,515000
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1614,1980,1,A2,524900
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1615,1992,1,A5,383000
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1615,1920,1,A1,360871
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11428,1,0,1616,1920,1,A1,528000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1616,1920,1,B3,570000
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1616,1950,1,A2,270750
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1616,1925,1,B3,100000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1616,1925,1,A1,320000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11412,2,0,1616,1925,1,B3,455000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11412,2,0,1616,1925,1,B3,315000
4,WOODSIDE,02 TWO FAMILY DWELLINGS                    ,11377,2,1,1616,1920,1,S2,1122500
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1616,1920,1,A1,450000
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1616,1970,1,A9,440000
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS                    ,10307,1,0,1616,1920,1,A1,865000
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1616,1930,1,B3,700000
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1617,2016,1,A5,570220
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1617,2016,1,A5,569202
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1618,1930,1,A1,225000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1618,1925,1,A1,370000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1618,1925,1,A1,335000
4,SUNNYSIDE,02 TWO FAMILY DWELLINGS                    ,11104,2,0,1618,1925,1,B1,1440000
5,EMERSON HILL,01 ONE FAMILY DWELLINGS                    ,10301,1,0,1618,1965,1,A2,1280000
5,LIVINGSTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1618,1925,1,A1,625000
4,REGO PARK,01 ONE FAMILY DWELLINGS                    ,11374,1,0,1620,1949,1,A5,755000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1620,1925,1,B3,555000
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11436,1,1,1620,1930,1,S1,310500
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11435,1,0,1620,1925,1,A1,440000
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS                    ,11435,2,0,1620,1955,1,B2,460000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1620,1940,1,B3,310000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1620,1920,1,A1,390000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1620,1920,1,A1,567000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1620,1920,1,A1,245000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1620,1940,1,A5,340000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1620,1940,1,A5,290260
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11429,2,0,1620,1920,1,B3,665000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11429,2,0,1620,1935,1,B3,539000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11429,2,0,1620,1935,1,B3,280000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11412,2,0,1620,1950,1,B3,580000
4,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,11421,2,0,1620,1910,1,B3,540000
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1620,1995,1,A5,560000
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1620,1915,1,A1,600000
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS                    ,10307,1,0,1620,1994,1,A5,555000
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS                    ,10307,1,0,1620,1920,1,A1,515000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1620,1960,1,A1,585000
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1620,2001,1,B9,400000
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1620,1970,1,A1,835000
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS                    ,11694,2,0,1622,1915,1,B2,93000
5,GRYMES HILL,02 TWO FAMILY DWELLINGS                    ,10301,2,0,1622,1920,1,B2,765000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1624,1925,1,B3,460000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1624,1925,1,B3,525000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1624,1925,1,B2,180000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1624,1930,1,B3,290000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1624,1928,1,B3,317000
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1624,1935,1,A5,405000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11435,1,0,1624,1920,1,A1,334400
5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1624,1983,1,B2,534888
5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1624,1980,1,B2,479000
5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1624,1980,1,B2,491000
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,10303,1,0,1624,1999,1,A5,310000
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10301,1,0,1624,1930,1,A1,430000
5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1624,1975,1,A5,475000
5,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1624,1965,1,A5,290000
5,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1624,1965,1,A5,315000
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS                    ,11694,2,0,1625,1905,1,B3,595000
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1625,1930,1,B3,715000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1626,1925,1,A1,545000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11412,2,0,1626,1930,1,B3,415000
5,CONCORD,02 TWO FAMILY DWELLINGS                    ,10304,2,0,1626,2005,1,B2,366000
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1626,1935,1,B3,228000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1628,1935,1,A1,340000
5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1628,1970,1,A9,540000
5,HUGUENOT,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1628,1945,1,A2,473750
5,HUGUENOT,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1628,1945,1,A2,451250
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1630,1920,1,A1,390000
4,WOODHAVEN,07 RENTALS - WALKUP APARTMENTS             ,11421,4,0,1630,1920,2,C3,750000
5,GREAT KILLS,02 TWO FAMILY DWELLINGS                    ,10308,2,0,1630,1984,1,B9,350000
5,GREAT KILLS,02 TWO FAMILY DWELLINGS                    ,10308,2,0,1630,1986,1,B9,350000
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1630,1955,1,B3,199468
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1631,1945,1,A5,465000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1631,1915,1,A2,150000
4,REGO PARK,01 ONE FAMILY DWELLINGS                    ,11374,1,0,1632,1930,1,A1,740000
4,REGO PARK,02 TWO FAMILY DWELLINGS                    ,11374,2,0,1632,1925,1,B3,860000
4,REGO PARK,03 THREE FAMILY DWELLINGS                  ,11374,3,0,1632,1925,1,C0,750000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11433,1,0,1632,1925,1,A1,360000
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS                    ,11433,2,0,1632,1920,1,B2,340000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1632,1925,1,B3,710000
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,11413,2,0,1632,1915,1,B3,275000
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,11413,2,0,1632,1915,1,B3,275000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1632,1930,1,A1,200000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1632,1930,1,A1,288990
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1632,1925,1,A1,585000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11412,2,0,1632,1930,1,B3,25000
4,SUNNYSIDE,02 TWO FAMILY DWELLINGS                    ,11377,2,0,1632,1940,1,B1,1120000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1632,1930,1,A1,815000
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1632,1975,1,A5,423000
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1632,1980,1,A5,340000
5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1632,1955,1,B3,559000
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1632,2003,1,A5,600000
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1632,1910,1,B2,360000
5,ROSEBANK,02 TWO FAMILY DWELLINGS                    ,10305,2,0,1632,1910,1,B1,400000
5,TOMPKINSVILLE,02 TWO FAMILY DWELLINGS                    ,10304,2,0,1632,1988,1,B9,450000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1632,1950,1,A1,745000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1634,1945,1,A5,190000
4,SUNNYSIDE,02 TWO FAMILY DWELLINGS                    ,11104,2,0,1634,1950,1,B3,425000
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1634,1920,1,A1,390000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1635,1920,1,B3,390000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1635,1925,1,A1,430000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1636,1930,1,A1,465000
4,REGO PARK,01 ONE FAMILY DWELLINGS                    ,11375,1,0,1636,1935,1,A5,860000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1636,1920,1,A1,575000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1638,1950,1,A5,488000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1638,1950,1,A5,420000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1638,1945,1,A1,887500
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1638,1998,1,A5,492000
5,GRYMES HILL,01 ONE FAMILY DWELLINGS                    ,10301,1,0,1638,1979,1,A1,858000
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1638,1980,1,B9,525000
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1639,1986,1,A5,405000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11429,1,0,1640,1930,1,A1,440000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1640,2005,1,B2,695000
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1640,1925,1,A1,499999
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,11422,1,0,1640,1930,1,A1,375000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1640,1925,1,B3,510000
4,ROSEDALE,03 THREE FAMILY DWELLINGS                  ,11422,3,0,1640,1925,1,C0,550000
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,11420,1,0,1640,1925,1,A1,352000
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1640,1938,1,B2,570000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11411,2,0,1640,1920,1,B3,725000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11411,2,0,1640,1920,1,B3,195225
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11411,2,0,1640,1920,1,B3,425000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1640,1930,1,A1,450000
4,WOODSIDE,02 TWO FAMILY DWELLINGS                    ,11377,2,0,1640,1935,1,B1,950000
4,WOODSIDE,02 TWO FAMILY DWELLINGS                    ,11377,2,0,1640,1935,1,B1,830000
5,GREAT KILLS,22 STORE BUILDINGS                         ,10308,1,1,1640,1931,4,K4,725000
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1640,1993,1,A5,499988
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1640,1993,1,A5,499999
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1640,1996,1,B9,1900000
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,10310,1,0,1640,1932,1,A1,375000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1642,2006,1,A5,475000
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1642,1960,1,A2,800000
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,11418,3,0,1644,1910,1,C0,690000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1644,1920,1,B3,588000
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS                    ,10302,1,0,1644,1910,1,A1,373000
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1644,1989,1,A5,510000
5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1645,2014,1,A5,529490
5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1645,2014,1,A5,524398
5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,10314,1,0,1645,2014,1,A5,518000
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1646,1957,1,B3,539000
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1647,1945,1,A1,407000
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,11379,2,0,1648,1925,1,B2,810000
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,11422,2,0,1648,1925,1,B3,405000
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1648,1925,1,A1,380000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1648,1910,1,A1,384000
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1648,1965,1,A1,500000
5,GRANT CITY,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1648,1955,1,A1,720000
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,10303,1,0,1648,1910,1,A1,420000
5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1648,2001,1,A5,580000
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1648,1930,1,A1,1350000
5,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1648,2016,1,A5,414726
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1648,1920,1,B3,560000
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS                    ,10303,2,0,1649,1899,1,B3,162240
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS                    ,10303,2,0,1649,1899,1,B3,383987
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11427,1,0,1650,1925,1,A1,863000
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11428,1,0,1650,1920,1,A1,158753
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,11428,1,0,1650,1920,1,A1,100000
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,11436,2,0,1650,1945,1,B3,400000
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS                    ,11435,2,0,1650,1945,1,B3,529000
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1650,1930,1,B3,280000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1650,1930,1,A1,435000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1650,1935,1,A1,587000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1650,1935,1,A1,373700
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,1650,1950,1,A1,592000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1650,1910,1,A1,250000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1650,1965,1,A2,630000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1650,1965,1,A2,582500
5,ROSEBANK,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1650,1920,1,A1,491000
5,ROSEBANK,01 ONE FAMILY DWELLINGS                    ,10305,1,0,1650,1920,1,A1,491000
5,WOODROW,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1650,1999,1,A5,597500
5,WOODROW,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1650,1999,1,A5,560000
5,WOODROW,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1650,1999,1,A5,560000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1651,1920,1,A1,555000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11419,2,0,1652,1920,1,B3,1000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11433,1,0,1652,1920,1,A1,430000
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,11412,1,0,1652,1920,1,A1,558259
5,CONCORD,01 ONE FAMILY DWELLINGS                    ,10304,1,0,1652,2015,1,A1,486720
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS                    ,10304,2,0,1652,1925,1,B3,634000
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,11417,2,0,1653,1920,1,B2,550000
4,WHITESTONE,02 TWO FAMILY DWELLINGS                    ,11357,2,0,1653,1915,1,B3,752000
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,11434,2,0,1654,1935,1,B3,380000
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,11412,2,0,1654,1920,1,B3,416190
5,OAKWOOD,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1654,1945,1,A2,638000
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS                    ,10306,1,0,1654,1955,1,A1,665000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11418,1,0,1655,1920,1,A1,530000
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1655,1945,1,A5,450000
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1655,1945,1,A5,232000
4,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,11421,2,0,1655,1955,1,B1,300000
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1655,1899,1,B3,375000
1,WASHINGTON HEIGHTS LOWER,02 TWO FAMILY DWELLINGS                    ,10032,2,0,1656,1901,1,B3,700000
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,11419,1,0,1656,1925,1,A1,550000
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,11433,1,0,1656,1920,1,A1,142500
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,11420,2,0,1656,1920,1,B3,570000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11434,1,0,1656,1945,1,A5,440000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11413,1,0,1656,1920,1,A1,525000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11413,1,0,1656,1920,1,A1,280000
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,11413,1,0,1656,1920,1,A1,543000
4,SUNNYSIDE,01 ONE FAMILY DWELLINGS                    ,11104,1,0,1656,1940,1,A5,820000
4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,11421,1,0,1656,1925,1,A1,600000
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1656,2003,1,A5,460000
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,10312,1,0,1656,2003,1,A5,530000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1656,1965,1,A2,665000
5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,10308,1,0,1656,1965,1,A2,451000
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS                    ,10303,2,0,1656,1925,1,B2,410000
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,10302,2,0,1656,1925,1,B2,385000
5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,10309,1,0,1656,1899,1,A1,715000
5,STAPLETON,02 TWO FAMILY DWELLINGS                    ,10304,2,0,1656,1910,1,B1,408000
5,STAPLETON,02 TWO FAMILY DWELLINGS                    ,10304,2,0,1656,1910,1,B1,215000
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS                    ,10301,2,0,1656,1920,1,B2,475000
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS                    ,10314,2,0,1656,1915,1,B2,655000
